time,
0.409697265625,
0.41023095703125,
0.4090181884765625,
0.4092694702148437,
0.40899957275390625,
0.40860693359375,
0.40928094482421873,
0.4091669921875,
0.40870196533203124,
0.40902899169921875,
0.40880450439453125,
0.40961761474609376,
0.40899676513671873,
0.40866278076171875,
0.409122314453125,
0.40870526123046874,
0.408839111328125,
0.40912567138671874,
0.40854364013671873,
0.40915155029296874,
0.408693603515625,
0.4090322265625,
0.4093292236328125,
0.40951171875,
0.40905108642578125,
0.409590087890625,
0.40919940185546877,
0.409354248046875,
0.40936541748046873,
0.4087269287109375,
0.408838134765625,
0.40914337158203123,
0.4090213623046875,
0.40913983154296873,
0.40910711669921873,
0.4096007080078125,
0.408807861328125,
0.4086658935546875,
0.4093201904296875,
0.4094383544921875,
0.40910711669921873,
0.40867181396484376,
0.4085655517578125,
0.408666015625,
0.40941046142578125,
0.4095894775390625,
0.40941064453125,
0.4085555419921875,
0.40960589599609376,
0.40898895263671875,
0.40876043701171877,
0.40855859375,
0.408796142578125,
0.4088294067382813,
0.4085421142578125,
0.409427490234375,
0.40904718017578123,
0.40903521728515624,
0.4092591552734375,
0.40932391357421877,
0.4091190185546875,
0.408904541015625,
0.4091898803710938,
0.4091864013671875,
0.40956524658203125,
0.40890411376953123,
0.4095675659179687,
0.40954351806640626,
0.4085792236328125,
0.4088800048828125,
0.4089269409179688,
0.40855279541015627,
0.40876226806640625,
0.40877069091796875,
0.40928631591796877,
0.40871759033203126,
0.4085313110351563,
0.409613525390625,
0.40913177490234376,
0.40891070556640624,
0.4093228759765625,
0.40903607177734375,
0.40906463623046874,
0.409096923828125,
0.40881085205078127,
0.40954510498046875,
0.40946234130859377,
0.409013427734375,
0.40897344970703126,
0.40874798583984373,
0.40890118408203124,
0.40942510986328123,
0.4095968017578125,
0.4093220825195312,
0.40907647705078126,
0.40872186279296874,
0.40856353759765623,
0.4095009765625,
0.408978515625,
0.4087437744140625,
0.4095755615234375,
0.40945684814453126,
0.408698486328125,
0.4089407958984375,
0.4095965576171875,
0.40884588623046875,
0.4091075439453125,
0.4091615600585938,
0.4086136474609375,
0.409590087890625,
0.4085555419921875,
0.40853057861328124,
0.40890673828125,
0.4087523193359375,
0.4086441650390625,
0.409111328125,
0.40900225830078124,
0.40946844482421874,
0.4091888427734375,
0.409181884765625,
0.4093182373046875,
0.40914300537109377,
0.40879473876953126,
0.408980712890625,
0.4090155029296875,
0.408830078125,
0.40880987548828124,
0.4094295654296875,
0.4090651245117187,
0.40865350341796874,
0.409523193359375,
0.40881182861328125,
0.40911651611328126,
0.40901947021484375,
0.40931573486328127,
0.40932757568359374,
0.40936077880859373,
0.408920166015625,
0.409427734375,
0.408673095703125,
0.40878173828125,
0.4092767333984375,
0.40870294189453127,
0.40913427734375,
0.4089630126953125,
0.4090557861328125,
0.4085932006835937,
0.408711669921875,
0.40871783447265625,
0.40906903076171874,
0.40951739501953127,
0.40955047607421874,
0.4091572265625,
0.40948004150390627,
0.4087938232421875,
0.4090440673828125,
0.40960040283203125,
0.4088809204101562,
0.4091824951171875,
0.40878216552734375,
0.40894964599609374,
0.4087833862304687,
0.4086414794921875,
0.40854315185546874,
0.409580078125,
0.40935302734375,
0.40888031005859377,
0.409203857421875,
0.409146240234375,
0.408685791015625,
0.4090565185546875,
0.409517333984375,
0.4089483642578125,
0.40897747802734374,
0.4093275146484375,
0.40950909423828125,
0.40893206787109376,
0.40864404296875,
0.40890753173828126,
0.40871588134765624,
0.4091162109375,
0.4090762939453125,
0.4087034912109375,
0.409065673828125,
0.4094784545898438,
0.40916326904296874,
0.409120849609375,
0.40958642578125,
0.40872564697265623,
0.4095923461914063,
0.40929351806640624,
0.4091473999023437,
0.408827880859375,
0.40887200927734374,
0.40871044921875,
0.409052734375,
0.40950909423828125,
0.4089248046875,
0.4092130737304687,
0.408864990234375,
0.4091580200195313,
0.40932427978515623,
0.40944097900390625,
0.4090224609375,
0.40890032958984374,
0.40855755615234374,
0.4094700927734375,
0.4090494384765625,
0.4092249755859375,
0.4090377197265625,
0.40923773193359375,
0.409012451171875,
0.4089263916015625,
0.40925262451171873,
0.408652587890625,
0.40862823486328126,
0.4094959716796875,
0.40881951904296876,
0.40885443115234377,
0.408827392578125,
0.40884722900390624,
0.40902801513671877,
0.40947930908203123,
0.40855743408203127,
0.40933148193359375,
0.4085779418945312,
0.409614501953125,
0.4093809814453125,
0.40922906494140626,
0.4086494140625,
0.4089732666015625,
0.40908331298828127,
0.4090469970703125,
0.409070068359375,
0.40866070556640627,
0.40856585693359376,
0.4088065185546875,
0.40960748291015625,
0.4091759033203125,
0.408670166015625,
0.40881024169921876,
0.4087474365234375,
0.40880084228515623,
0.40900726318359376,
0.40875958251953126,
0.4091739501953125,
0.4091968994140625,
0.4086939697265625,
0.40918182373046874,
0.409468505859375,
0.409346923828125,
0.40887432861328127,
0.40897259521484375,
0.4088035888671875,
0.40905206298828123,
0.40867987060546873,
0.4095526123046875,
0.40938153076171874,
0.40939935302734376,
0.40913641357421876,
0.40959906005859376,
0.4093123779296875,
0.40949139404296875,
0.40930279541015624,
0.40866998291015627,
0.4095274658203125,
0.408888671875,
0.4091331787109375,
0.4086739501953125,
0.4085963134765625,
0.4091533813476563,
0.4089362182617188,
0.408970947265625,
0.4095819091796875,
0.4089696044921875,
0.409006591796875,
0.40935821533203126,
0.409382080078125,
0.4095770263671875,
0.40905389404296877,
0.40869964599609376,
0.40874627685546877,
0.409193603515625,
0.40939404296875,
0.4090003662109375,
0.4091121826171875,
0.4094464111328125,
0.408568359375,
0.4090757446289062,
0.4092178955078125,
0.40901751708984374,
0.40873681640625,
0.4087227783203125,
0.40902587890625,
0.408866943359375,
0.4092413940429688,
0.408619873046875,
0.4094288330078125,
0.4088048706054688,
0.4085321655273437,
0.40858807373046874,
0.40857379150390627,
0.40864581298828123,
0.40855511474609374,
0.4094359130859375,
0.40954669189453125,
0.40892462158203124,
0.40866436767578124,
0.40871990966796873,
0.4095828247070312,
0.4091646728515625,
0.40949005126953125,
0.40901885986328124,
0.409172607421875,
0.40922930908203126,
0.4087214965820313,
0.4089462890625,
0.40855859375,
0.40876513671875,
0.40862890625,
0.409016357421875,
0.4088914794921875,
0.40873614501953126,
0.40947576904296873,
0.40908892822265625,
0.40938916015625,
0.409191162109375,
0.4091754760742187,
0.40860504150390625,
0.40960491943359373,
0.40854010009765623,
0.4089564208984375,
0.40880413818359373,
0.4090748291015625,
0.40890582275390625,
0.4094550170898438,
0.4088950805664063,
0.4095498657226562,
0.4091685791015625,
0.4089105224609375,
0.40911767578125,
0.40955621337890624,
0.40898321533203125,
0.40856744384765625,
0.40955126953125,
0.40886767578125,
0.40892376708984374,
0.40856060791015625,
0.40897479248046875,
0.4089814453125,
0.4090509033203125,
0.4094288940429687,
0.40903778076171876,
0.40875732421875,
0.4088397827148437,
0.40867205810546875,
0.4094649658203125,
0.40853985595703124,
0.40960845947265623,
0.4092674560546875,
0.4095284423828125,
0.40923956298828124,
0.40931585693359374,
0.408831787109375,
0.40940167236328123,
0.4091019287109375,
0.40906549072265624,
0.40933355712890623,
0.4085498657226562,
0.40883172607421875,
0.4094945068359375,
0.4085870361328125,
0.4090550537109375,
0.4090852661132813,
0.4086552734375,
0.4092862548828125,
0.409497802734375,
0.40925494384765626,
0.409440673828125,
0.408885986328125,
0.40873394775390626,
0.4094942626953125,
0.4088961791992187,
0.40875726318359373,
0.4091522216796875,
0.4085281982421875,
0.40903155517578127,
0.40888104248046875,
0.4093177490234375,
0.408714599609375,
0.40864398193359375,
0.4088648681640625,
0.4095122680664062,
0.40866644287109377,
0.408758544921875,
0.4093956298828125,
0.40900848388671873,
0.40918121337890623,
0.40918572998046876,
0.4087239990234375,
0.4090982666015625,
0.4087752075195312,
0.4093408203125,
0.4093901977539062,
0.40943658447265624,
0.4085760498046875,
0.4095051879882812,
0.40953912353515626,
0.4088687744140625,
0.40888214111328125,
0.408822021484375,
0.4094566650390625,
0.40959002685546875,
0.409529052734375,
0.40938629150390626,
0.408629150390625,
0.40942041015625,
0.40882421875,
0.40957989501953124,
0.4093477783203125,
0.40947698974609376,
0.40929351806640624,
0.40882574462890625,
0.40917431640625,
0.4086033935546875,
0.4089490356445312,
0.4095975341796875,
0.4095189208984375,
0.40955242919921875,
0.409406494140625,
0.40904132080078126,
0.40932623291015624,
0.40875970458984373,
0.408781494140625,
0.4093494873046875,
0.408877197265625,
0.409438720703125,
0.408543701171875,
0.40883453369140627,
0.40930889892578126,
0.4088482055664063,
0.40949908447265626,
0.4093861083984375,
0.4085625,
0.408579345703125,
0.4088497314453125,
0.40958843994140626,
0.40900537109375,
0.4085318603515625,
0.40893634033203125,
0.40934454345703125,
0.40886004638671875,
0.4091151123046875,
0.409059326171875,
0.4095504150390625,
0.40942083740234375,
0.40925823974609377,
0.40936883544921876,
0.40869439697265625,
0.40902764892578125,
0.4090665283203125,
0.4090684814453125,
0.40943084716796874,
0.40917132568359377,
0.409003662109375,
0.40937481689453126,
0.40949639892578127,
0.4085360107421875,
0.40874322509765626,
0.40925482177734374,
0.4087965087890625,
0.40893609619140625,
0.40883428955078127,
0.4085384521484375,
0.40945318603515624,
0.40877508544921876,
0.40951177978515624,
0.408923095703125,
0.40880279541015624,
0.409335205078125,
0.4088389282226563,
0.4090664672851563,
0.408724853515625,
0.40931134033203126,
0.4091209716796875,
0.40901409912109377,
0.4088055419921875,
0.409281494140625,
0.40954022216796876,
0.4089986572265625,
0.40931488037109376,
0.4085498657226562,
0.4090963134765625,
0.40888507080078124,
0.4089127197265625,
0.4089210205078125,
0.40935833740234373,
0.4085852661132813,
0.4089386596679688,
0.40888104248046875,
0.40957781982421876,
0.40894866943359376,
0.40918017578125,
0.40953802490234376,
0.4089239501953125,
0.40953399658203127,
0.40911383056640627,
0.4087227783203125,
0.40889208984375,
0.4085697631835937,
0.40926318359375,
0.40955145263671877,
0.40915655517578126,
0.409551025390625,
0.408824951171875,
0.408724853515625,
0.4087754516601563,
0.40953045654296877,
0.409501220703125,
0.4092742919921875,
0.4092389526367187,
0.4090816650390625,
0.4092308349609375,
0.409185546875,
0.4090692138671875,
0.4087076416015625,
0.4088621215820312,
0.409296630859375,
0.409160400390625,
0.4086253051757813,
0.4087447509765625,
0.408997314453125,
0.40940155029296876,
0.4089803466796875,
0.409582763671875,
0.40884173583984373,
0.40872491455078125,
0.40884649658203126,
0.40902703857421874,
0.4095712890625,
0.40870086669921873,
0.4092103271484375,
0.40932684326171875,
0.4089720458984375,
0.4090042724609375,
0.409451416015625,
0.40857666015625,
0.40889208984375,
0.4089979248046875,
0.4088853759765625,
0.408823974609375,
0.4091195068359375,
0.40897021484375,
0.40960888671875,
0.409467041015625,
0.40923486328125,
0.4088716430664063,
0.40906689453125,
0.40957476806640625,
0.40856329345703124,
0.40867999267578126,
0.40896734619140623,
0.4087362060546875,
0.4092203369140625,
0.4088509521484375,
0.4095255737304688,
0.4089227294921875,
0.4087601318359375,
0.4095380859375,
0.40893499755859375,
0.408820068359375,
0.4094830932617187,
0.40903900146484373,
0.4088692016601562,
0.40883880615234375,
0.40903076171875,
0.40855975341796874,
0.408625732421875,
0.408641845703125,
0.408625,
0.4091370849609375,
0.40933563232421877,
0.4090892333984375,
0.40860345458984376,
0.4093714599609375,
0.4085723876953125,
0.4089560546875,
0.4087783203125,
0.4092531127929688,
0.4091422119140625,
0.4088946533203125,
0.4090418701171875,
0.40958453369140624,
0.4093765869140625,
0.40857757568359376,
0.40853338623046875,
0.4088844604492187,
0.40871978759765626,
0.40869927978515624,
0.409268310546875,
0.4090570068359375,
0.40878515625,
0.408919677734375,
0.4095184326171875,
0.40919622802734373,
0.40928131103515625,
0.40950927734375,
0.4085582885742188,
0.4092554931640625,
0.40883837890625,
0.40950018310546876,
0.4085934448242188,
0.408788818359375,
0.40861981201171876,
0.40855047607421874,
0.4085919189453125,
0.40916192626953124,
0.40930859375,
0.40855224609375,
0.40949884033203127,
0.40862701416015623,
0.40947674560546876,
0.4090631103515625,
0.4092783203125,
0.4094351806640625,
0.4095994262695313,
0.4092447509765625,
0.4093663330078125,
0.40914129638671876,
0.40924285888671874,
0.409192138671875,
0.4090369873046875,
0.4092911376953125,
0.4092144775390625,
0.4086163330078125,
0.40877728271484376,
0.4085337524414063,
0.4086626586914063,
0.4094652099609375,
0.4090548095703125,
0.4091119384765625,
0.40949005126953125,
0.4087002563476563,
0.4093966064453125,
0.409424072265625,
0.40914447021484374,
0.4094089965820312,
0.40949566650390623,
0.4090682373046875,
0.40898358154296877,
0.40905206298828123,
0.40894268798828126,
0.40931884765625,
0.40901593017578125,
0.40884637451171874,
0.4086595458984375,
0.40873779296875,
0.40914532470703124,
0.40958026123046876,
0.40858831787109373,
0.40884844970703127,
0.4092550048828125,
0.4088109130859375,
0.40912713623046876,
0.40934051513671876,
0.40915789794921875,
0.40903173828125,
0.4093610229492187,
0.4095582885742188,
0.4093594970703125,
0.40897991943359374,
0.4090733642578125,
0.40940399169921876,
0.40912811279296873,
0.409216064453125,
0.409263427734375,
0.409125244140625,
0.4085452880859375,
0.409004638671875,
0.40918206787109374,
0.40910699462890626,
0.4095216064453125,
0.408839111328125,
0.409050537109375,
0.40923468017578124,
0.40907452392578125,
0.40901763916015627,
0.409220703125,
0.4094617919921875,
0.40945489501953125,
0.409229248046875,
0.40934014892578124,
0.40960113525390623,
0.4092178955078125,
0.4092197265625,
0.40924749755859374,
0.4092979736328125,
0.40931610107421873,
0.4090755615234375,
0.40922930908203126,
0.409047119140625,
0.4094348754882812,
0.4091693115234375,
0.408728515625,
0.4094691772460938,
0.40946026611328123,
0.40880224609375,
0.4092051391601563,
0.4089415283203125,
0.40931817626953126,
0.40937799072265624,
0.4095550537109375,
0.4093690185546875,
0.4091766357421875,
0.40887933349609373,
0.4092392578125,
0.40934124755859375,
0.4087587890625,
0.40889471435546876,
0.40886639404296876,
0.40853582763671875,
0.4088489990234375,
0.40865435791015625,
0.409100341796875,
0.4087694091796875,
0.408568359375,
0.4093983154296875,
0.409477294921875,
0.4085523071289062,
0.408572998046875,
0.4095650634765625,
