time,
0.34404449462890624,
0.493441162109375,
0.7488167724609375,
0.4980205688476563,
0.49758447265625,
0.49571417236328125,
0.49453076171875,
0.492912353515625,
0.4901097412109375,
0.49056463623046875,
0.48682342529296874,
0.488569091796875,
0.4845140380859375,
0.49551776123046876,
0.4914759521484375,
0.48471563720703126,
0.4936094360351562,
0.48379510498046874,
0.4842823486328125,
0.49858062744140624,
0.48761102294921876,
0.48451141357421873,
0.47914794921875,
0.48531884765625,
0.48216729736328123,
0.4995235595703125,
0.48692449951171873,
0.47849359130859376,
0.48828851318359373,
0.45335711669921874,
0.45395343017578127,
0.456235595703125,
0.46541796875,
0.4790047607421875,
0.47298468017578127,
0.46431573486328126,
0.4694830322265625,
0.46429034423828125,
0.465149658203125,
0.4715580444335937,
0.464955810546875,
0.48169671630859373,
0.4667486572265625,
0.46516278076171874,
0.46579034423828125,
0.46601251220703127,
0.46576177978515626,
0.4633021850585938,
0.463795166015625,
0.46241021728515624,
0.47626214599609373,
0.4639884033203125,
0.4653289184570312,
0.4699620971679688,
0.46722064208984376,
0.46996746826171876,
0.46571783447265624,
0.4647943115234375,
0.4713175048828125,
0.4645460205078125,
0.466739501953125,
0.47426177978515627,
0.4665689697265625,
0.48834503173828125,
0.4665286254882812,
0.4879860229492187,
0.47254791259765627,
0.4668822021484375,
0.4663760986328125,
0.466802978515625,
0.4787113037109375,
0.46950030517578123,
0.46603692626953125,
0.4661021728515625,
0.47358612060546873,
0.47462713623046876,
0.4631429443359375,
0.47239569091796874,
0.4666644287109375,
0.4729593505859375,
0.4665404052734375,
0.47318463134765626,
0.46782171630859376,
0.47413134765625,
0.46937890625,
0.4669508056640625,
0.4746007080078125,
0.4999976806640625,
0.511933349609375,
0.49381915283203126,
0.4951293334960937,
0.49894915771484377,
0.49352056884765627,
0.4933262939453125,
0.49589202880859373,
0.4955203857421875,
0.5023687744140625,
0.49616375732421875,
0.49641900634765623,
0.5019306640625,
0.49339202880859373,
0.4995066528320313,
0.49619024658203126,
0.49345733642578127,
0.49632672119140625,
0.5047764282226562,
0.5073475341796875,
0.518929443359375,
0.49515509033203126,
0.5047954711914062,
0.49848455810546877,
0.516337158203125,
0.5056046142578124,
0.49771551513671874,
0.5104165649414063,
0.5044210815429687,
0.5007152099609375,
0.4940284423828125,
0.5008189086914062,
0.4939403076171875,
0.496750244140625,
0.503382080078125,
0.5044429931640625,
0.49622900390625,
0.5014152221679687,
0.5013615112304688,
0.495149169921875,
0.5038416137695313,
0.4991630859375,
0.5284158935546875,
0.4895068359375,
0.46882647705078123,
0.4789500732421875,
0.47023828125,
0.4775611572265625,
0.47484832763671875,
0.47547723388671875,
0.47007122802734375,
0.46659814453125,
0.47695819091796876,
0.4755352783203125,
0.47704693603515624,
0.4772115478515625,
0.47662799072265627,
0.47350469970703124,
0.476612548828125,
0.4785823974609375,
0.47457476806640625,
0.478068603515625,
0.47574169921875,
0.47944342041015625,
0.47358892822265625,
0.4780574340820313,
0.47765814208984375,
0.472586181640625,
0.47571148681640624,
0.47512109375,
0.47441400146484375,
0.47681927490234377,
0.4811324462890625,
0.47364617919921875,
0.473940673828125,
0.468554443359375,
0.4789702758789062,
0.47956524658203126,
0.4781876831054688,
0.4812320556640625,
0.47544781494140625,
0.475183349609375,
0.4676373291015625,
0.4784256591796875,
0.480323486328125,
0.47939501953125,
0.46904229736328124,
0.4785631103515625,
0.47967578125,
0.47557501220703124,
0.47203314208984376,
0.47614495849609373,
0.477153564453125,
0.4773531494140625,
0.47546478271484377,
0.46893035888671875,
0.479429443359375,
0.4769454345703125,
0.47935821533203127,
0.47662548828125,
0.471962646484375,
0.480540283203125,
0.481133056640625,
0.4817274169921875,
0.4784207763671875,
0.47793682861328124,
0.47334503173828124,
0.47596966552734377,
0.47787237548828126,
0.4746637573242187,
0.471968994140625,
0.4804166259765625,
0.480348876953125,
0.4800062255859375,
0.48210943603515627,
0.479197509765625,
0.4711651000976563,
0.47310028076171873,
0.4787406005859375,
0.4792935791015625,
0.47912457275390624,
0.47555670166015623,
0.4691498413085938,
0.47863140869140625,
0.480118408203125,
0.4799827880859375,
0.47669952392578124,
0.475515380859375,
0.4820947265625,
0.48022802734375,
0.47933477783203127,
0.47797821044921873,
0.474975341796875,
0.47859197998046876,
0.476301025390625,
0.47681622314453126,
0.478301513671875,
0.4801107177734375,
0.5115950927734375,
0.5071541137695312,
0.4787142333984375,
0.5059749755859375,
0.47486358642578125,
0.4793707275390625,
0.47743121337890626,
0.4776547241210938,
0.480910888671875,
0.48364495849609374,
0.4804520263671875,
0.4794271850585938,
0.48110791015625,
0.4812374267578125,
0.48067388916015624,
0.48087628173828123,
0.479919189453125,
0.4811054077148437,
0.48165765380859377,
0.48107965087890625,
0.4824603271484375,
0.47812408447265625,
0.47564178466796875,
0.476179931640625,
0.4785330810546875,
0.4781885375976562,
0.48048431396484376,
0.48935498046875,
0.4814957275390625,
0.47829736328125,
0.478521728515625,
0.4810894775390625,
0.5031441040039063,
0.489974853515625,
0.478278564453125,
0.48353851318359375,
0.48000445556640625,
0.4797901611328125,
0.478874755859375,
0.47887255859375,
0.48170391845703125,
0.480272705078125,
0.478376708984375,
0.47969219970703125,
0.47841644287109375,
0.47788214111328126,
0.473786865234375,
0.47835546875,
0.4777557373046875,
0.479409423828125,
0.47886505126953127,
0.47951904296875,
0.47681134033203126,
0.4774073486328125,
0.4852486572265625,
0.4781109619140625,
0.505870361328125,
0.4875189819335938,
0.5448302001953125,
0.48359417724609377,
0.518942626953125,
0.4951380615234375,
0.486272705078125,
0.4817830810546875,
0.48838812255859376,
0.48353021240234373,
0.47985595703125,
0.4792464599609375,
0.48549505615234373,
0.48466436767578125,
0.4838487548828125,
0.481326904296875,
0.485876953125,
0.5066566772460938,
0.5316043701171875,
0.4919993896484375,
0.5104678955078125,
0.49241357421875,
0.47826239013671873,
0.4908053588867187,
0.484126220703125,
0.47921051025390626,
0.47941448974609374,
0.477037841796875,
0.477936767578125,
0.4769166259765625,
0.48429254150390627,
0.48120416259765625,
0.4906671142578125,
0.4830931396484375,
0.48666510009765623,
0.483697265625,
0.47902386474609376,
0.47953546142578124,
0.4791407470703125,
0.486442626953125,
0.4854351806640625,
0.48395855712890623,
0.48137860107421876,
0.4886917724609375,
0.4812342529296875,
0.4761661376953125,
0.479054931640625,
0.4864917602539062,
0.482243408203125,
0.492359375,
0.48483123779296877,
0.4783428955078125,
0.4779808349609375,
0.48655755615234375,
0.4833073120117187,
0.4844893798828125,
0.48625323486328126,
0.48789141845703127,
0.482967041015625,
0.4824895629882813,
0.47774322509765627,
0.4801483154296875,
0.4906492309570312,
0.486474609375,
0.4901324462890625,
0.47928887939453124,
0.4865054931640625,
0.47788037109375,
0.48334912109375,
0.479369384765625,
0.49063720703125,
0.48009893798828124,
0.4916876220703125,
0.48354730224609377,
0.4917674560546875,
0.4850240478515625,
0.4821619873046875,
0.48211566162109376,
0.4855244750976562,
0.4846121826171875,
0.4888170166015625,
0.48246893310546873,
0.480161865234375,
0.48985546875,
0.4847861328125,
0.4919683837890625,
0.48978472900390624,
0.479990966796875,
0.47697723388671875,
0.47765850830078127,
0.4879473876953125,
0.491773193359375,
0.48214111328125,
0.4847138671875,
0.4851746826171875,
0.4845555419921875,
0.4856094970703125,
0.5441369018554687,
0.5146695556640625,
0.517919921875,
0.51720703125,
0.5121441650390625,
0.5199859008789063,
0.5117640991210938,
0.5104722900390625,
0.5115269165039062,
0.5076587524414062,
0.5085369262695313,
0.508755126953125,
0.51752197265625,
0.5128432006835938,
0.5355562133789062,
0.5110634155273438,
0.5223245849609375,
0.521299560546875,
0.5347525634765625,
0.5129937133789062,
0.513739013671875,
0.5230537109375,
0.517361328125,
0.5072494506835937,
0.5147258911132813,
0.5064117431640625,
0.5112010498046875,
0.5145211181640625,
0.4793974609375,
0.48943798828125,
0.4921655883789062,
0.4830791015625,
0.4836781005859375,
0.49167779541015627,
0.48501556396484374,
0.48707763671875,
0.48845062255859373,
0.48171527099609374,
0.478974853515625,
0.4892747802734375,
0.4865712890625,
0.48657373046875,
0.477232666015625,
0.481477294921875,
0.4932960205078125,
0.49240472412109376,
0.48787579345703125,
0.48382073974609374,
0.49169677734375,
0.48190386962890625,
0.478611328125,
0.48226055908203125,
0.48936865234375,
0.488919677734375,
0.48471978759765627,
0.4837427978515625,
0.47914385986328123,
