time,
0.6195560302734375,
0.6206239013671875,
0.6187243041992188,
0.618731689453125,
0.6192234497070312,
0.6193973388671875,
0.6192325439453125,
0.6193655395507812,
0.6190752563476563,
0.6187855834960938,
0.6191943969726562,
0.6193351440429687,
0.6195426635742187,
0.6187858276367187,
0.6193668212890625,
0.6194393920898438,
0.6188934326171875,
0.6185738525390625,
0.619206298828125,
0.6194060668945313,
0.619143310546875,
0.6185529174804687,
0.6186234741210938,
0.619071533203125,
0.6194788818359375,
0.6193323364257812,
0.6193816528320313,
0.6193377685546875,
0.6187984008789063,
0.6185818481445312,
0.619460205078125,
0.6191139526367188,
0.619494384765625,
0.6192825927734374,
0.6194815673828125,
0.6188150634765625,
0.6187920532226563,
0.61895654296875,
0.6194996337890625,
0.6195453491210937,
0.6191727905273438,
0.6191910400390624,
0.6194678955078124,
0.6189786987304687,
0.6194828491210937,
0.6187252197265625,
0.6194971923828125,
0.619388427734375,
0.618864501953125,
0.6185449829101562,
0.619461181640625,
0.6194065551757812,
0.619095703125,
0.61898974609375,
0.6192183837890625,
0.6191484375,
0.6191173095703125,
0.6185828857421874,
0.6194970092773437,
0.6191759033203125,
0.6188380737304687,
0.6190584106445313,
0.6190018310546875,
0.6193369140625,
0.6188243408203125,
0.6190418090820312,
0.6194879150390625,
0.6193111572265625,
0.6193770751953125,
0.6194313354492188,
0.6192492065429688,
0.619244873046875,
0.61912841796875,
0.6191099243164062,
0.6189765014648437,
0.6190887451171875,
0.6194202270507813,
0.619065673828125,
0.6194004516601562,
0.6190706176757812,
0.6193405151367187,
0.618603515625,
0.6188704223632813,
0.6185895385742187,
0.6192860717773437,
0.61926708984375,
0.619209228515625,
0.6194823608398438,
0.6192105712890625,
0.6192056274414063,
0.6194605712890625,
0.6195397338867188,
0.6191350708007812,
0.6191868286132812,
0.6194821166992187,
0.6193993530273437,
0.6193939208984375,
0.6195172729492188,
0.6194202880859375,
0.6194082641601563,
0.6190799560546875,
0.6186608276367187,
0.6192244873046875,
0.6193671264648437,
0.6194351806640624,
0.6192171630859375,
0.6191625366210938,
0.6193035278320312,
0.6192266235351562,
0.6193580932617188,
0.6186798706054687,
0.6186087646484375,
0.6191734619140625,
0.618610107421875,
0.6192450561523437,
0.6191447143554687,
0.61905029296875,
0.61944482421875,
0.6190176391601563,
0.6189922485351562,
0.6185968017578125,
0.6191156616210938,
0.6189819946289062,
0.619425048828125,
0.619179931640625,
0.6195160522460937,
0.6189575805664063,
0.6193314208984375,
0.6185963134765625,
0.6191868286132812,
0.6195014038085938,
0.6193619995117188,
0.6188483276367187,
0.6193779296875,
0.61921484375,
0.61861376953125,
0.61933349609375,
0.6189666137695312,
0.619490966796875,
0.6192987060546875,
0.6188156127929687,
0.6193622436523437,
0.6191005859375,
0.6191430053710938,
0.6193443603515625,
0.6191029663085937,
0.6189462280273438,
0.6187904663085938,
0.6193672485351562,
0.6190784301757812,
0.6194290771484375,
0.6193555908203126,
0.6193853149414063,
0.619445556640625,
0.6195198364257812,
0.6192918701171874,
0.6189957275390625,
0.6186185913085938,
0.6190175170898438,
0.6194959716796875,
0.6186878662109375,
0.6192416381835938,
0.6193470458984375,
0.619449462890625,
