time,
712.0652759113253,
752.2215963155962,
715.2908119932648,
716.2444247358593,
729.5073853062755,
720.528159374202,
750.5161983489211,
727.9015394774642,
763.4070322475102,
777.2270062124936,
767.5496248563585,
792.6498939646642,
780.7213835666178,
760.2856775887385,
768.7411161341292,
760.9926884496297,
765.4967842066203,
770.0491560864083,
764.9261376803498,
780.5955479922114,
798.8818468103614,
818.6359812108976,
817.1719698632214,
807.8330105855784,
791.7914114969037,
765.5562617307202,
770.0466254628448,
749.9056448903536,
772.1175066234679,
751.7832699980847,
770.7437211320544,
756.7899866333631,
741.205370215941,
756.9431072642684,
756.4704568197778,
770.5355661668475,
775.3038498108721,
778.2793149498851,
784.058154885406,
791.4942804360317,
748.6969951002299,
755.0184217393386,
760.7400090374425,
778.4267848849272,
774.6505070743424,
759.5395792102911,
771.0870077686095,
769.2057576688585,
769.7368374936159,
770.2798762289326,
